worms_phylum,worms_valid_name,worms_id,checklist,idigbio,obis,bold
annelida,Pista estevanica,567619,1,1,1,1
annelida,Pista moorei,330771,1,0,1,0
annelida,Pista pacifica,330775,1,0,1,0
annelida,Pista wui,330792,0,1,1,1
annelida,Platynereis bicanaliculata,334557,1,1,1,1
annelida,Plotohelmis tenuis,129755,1,0,0,0
annelida,Podarkeopsis brevipalpa,157532,1,1,1,0
annelida,Podarkeopsis glabrus,729987,0,0,1,1
annelida,Podarkeopsis perkinsi,330827,0,0,1,0
annelida,Polybrachia canadensis,766471,1,0,0,0
annelida,Polycirrus californicus,330867,1,0,1,0
annelida,Polycirrus kerguelensis,174916,0,0,1,0
annelida,Polycirrus medusa,131531,0,0,1,1
annelida,Polydora alloporis,330902,1,0,0,0
annelida,Polydora cornuta,131143,1,0,1,1
annelida,Polydora limicola,131147,1,0,1,0
annelida,Polydora plena,334574,1,0,0,0
annelida,Polydora pygidialis,334575,1,0,0,0
annelida,Polydora spongicola,131150,1,0,0,0
annelida,Polydora websteri,153847,1,0,1,1
annelida,Polynoe canadensis,254756,1,0,0,0
annelida,Polynoe gracilis,157540,1,0,0,0
annelida,Potamilla neglecta,130954,1,0,0,0
annelida,Praxillella gracilis,130324,1,0,1,1
annelida,Praxillella praetermissa,130326,1,0,1,1
annelida,Praxillura maculata,331091,1,0,0,0
annelida,Prionospio cirrifera,131153,0,1,1,0
annelida,Prionospio jubata,331132,0,0,1,1
annelida,Prionospio lighti,558839,0,0,1,0
annelida,Prionospio malmgreni,131159,0,1,1,0
annelida,Prionospio multibranchiata,131160,1,0,1,0
annelida,Prionospio steenstrupi,131164,1,1,1,1
annelida,Proceraea cornuta,131362,1,0,1,0
annelida,Proceraea fasciata,239241,1,0,0,1
annelida,Proceraea hanssoni,388940,0,1,1,1
annelida,Proceraea prismatica,131366,1,0,0,1
annelida,Proclea graffii,157545,1,0,1,0
annelida,Prosphaerosyllis brandhorsti,195975,1,0,1,0
annelida,Protoariciella oligobranchia,329935,1,1,1,0
annelida,Protodorvillea gracilis,334643,1,0,1,1
annelida,Protodorvillea recuperata,331168,0,1,1,0
annelida,Protodriloides chaetifer,130837,1,0,0,0
annelida,Protolaeospira (Protolaeospira) capensis,608028,1,0,0,0
annelida,Protula pacifica,331350,1,0,1,1
annelida,Pseudochitinopoma occidentalis,369262,1,1,1,0
annelida,Pseudopolydora kempi,131167,0,0,1,0
annelida,Pseudopolydora paucibranchiata,131168,0,0,1,1
annelida,Pseudopotamilla intermedia,331423,1,0,0,0
annelida,Pseudopotamilla myriops,334682,1,0,0,0
annelida,Pseudopotamilla occelata,331424,1,0,1,0
annelida,Pterocirrus parvoseta,334691,1,0,1,0
annelida,Pygospio elegans,131170,1,0,1,1
annelida,Questa caudicirra,130860,1,0,0,0
annelida,Raricirrus maculatus,155241,0,0,1,0
annelida,Rhizodrilus pacificus,476065,1,1,1,0
annelida,Rhodine bitorquata,254758,1,0,1,0
annelida,Rhynchonereella angelini,416504,1,0,0,0
annelida,Rhynchonereella gracilis,155413,0,0,1,0
annelida,Rhynchospio glutaea,174830,1,0,1,1
annelida,Ridgeia piscesae,266009,1,0,0,1
annelida,Sabaco elongatus,157550,0,0,1,0
annelida,Saccocirrus eroticus,736477,1,0,0,0
annelida,Saccocirrus sonomacus,331181,1,0,0,0
annelida,Sagitella kowalewskii,155459,1,0,0,0
annelida,Salmacina tribranchiata,334720,1,0,0,0
annelida,Samytha californiensis,331192,1,0,0,1
annelida,Scalibregma californicum,331210,0,1,1,1
annelida,Scalibregma inflatum,130980,1,0,1,1
annelida,Schistomeringos annulata,334727,1,0,1,0
annelida,Schistomeringos japonica,334730,1,0,0,0
annelida,Schistomeringos longicornis,334731,0,0,1,1
annelida,Schistomeringos rudolphi,154127,1,0,1,1
annelida,Schizobranchia insignis,331699,1,1,1,1
annelida,Scionella japonica,155209,1,0,1,0
annelida,Scolelepis (Scolelepis) foliosa,334741,1,0,0,0
annelida,Scolelepis (Scolelepis) squamata,157566,1,0,0,1
annelida,Scoloplos (Scoloplos) acmeceps,334771,1,0,0,0
annelida,Scoloplos armiger,130537,1,0,0,1
annelida,Serpula columbiana,338088,0,0,1,1
annelida,Serpula vermicularis,131051,1,0,1,1
annelida,Siboglinum fedotovi,265759,1,0,0,0
annelida,Siboglinum pusillum,265780,1,0,0,0
annelida,Sigalion spinosus,334789,0,1,1,1
annelida,Sigambra bassi,157568,0,1,1,0
annelida,Sigambra setosa,331930,0,0,1,0
annelida,Sigambra tentaculata,130703,1,0,1,0
annelida,Sige bifoliata,334795,0,0,1,0
annelida,Sige macroceros,334798,1,0,1,0
annelida,Simplaria potswaldi,710742,1,0,0,0
annelida,Sosane hesslei,827734,1,0,0,0
annelida,Sphaerodoridium minutum,155127,1,0,0,0
annelida,Sphaerodoropsis biserialis,334815,1,0,0,0
annelida,Sphaerodoropsis sexantennella,331990,0,0,1,0
annelida,Sphaerodoropsis sphaerulifer,254759,1,1,1,0
annelida,Sphaerodorum papillifer,334820,1,0,1,0
annelida,Sphaerosyllis californiensis,332003,0,0,1,0
annelida,Sphaerosyllis hystrix,131388,1,0,1,0
annelida,Sphaerosyllis pirifera,131392,1,0,0,1
annelida,Sphaerosyllis ranunculus,332025,0,0,1,0
annelida,Spio butleri,332054,1,0,1,0
annelida,Spio cirrifera,558894,1,1,1,0
annelida,Spio filicornis,131183,1,1,1,1
annelida,Spiochaetopterus costarum,129922,1,0,1,1
annelida,Spiophanes berkeleyorum,334829,1,1,1,1
annelida,Spiophanes bombyx,131187,1,0,1,1
annelida,Spiophanes duplex,334830,0,0,1,0
annelida,Spiophanes kroyeri,131188,1,1,1,1
annelida,Spirorbis (Spirorbis) spirorbis,334842,0,0,1,1
annelida,Stephensoniella trevori,592984,1,0,0,0
annelida,Sternaspis fossor,131241,0,0,1,1
annelida,Sternaspis scutata,131242,1,1,1,1
annelida,Sthenelais berkeleyi,334860,1,0,1,0
annelida,Sthenelais tertiaglabra,332186,1,0,1,1
annelida,Sthenelais verruculosa,332187,0,0,1,1
annelida,Stibarobdella moorei,370684,1,0,0,0
annelida,Streblosoma bairdi,131538,1,1,1,0
annelida,Streblospio benedicti,131191,1,0,1,1
annelida,Streptosyllis latipalpa,332355,1,0,1,0
annelida,Stygocapitella subterranea,130589,1,0,0,0
annelida,Syllides japonicus,131410,1,0,1,0
annelida,Syllides longocirratus,131411,1,0,0,0
annelida,Syllis alternata,131413,1,0,1,0
annelida,Syllis armillaris,131415,1,0,1,0
annelida,Syllis caeca,131421,0,0,1,0
annelida,Syllis cornuta,157583,0,1,1,0
annelida,Syllis fasciata,131429,1,0,0,1
annelida,Syllis gracilis,131435,1,0,0,1
annelida,Syllis heterochaeta,195998,1,0,1,0
annelida,Syllis hyalina,131436,1,0,1,1
annelida,Syllis variegata,131458,1,0,0,0
annelida,Tectidrilus diversus,476101,1,1,1,0
annelida,Tectidrilus verrucosus,476108,1,0,0,0
annelida,Tenonia priops,334901,1,1,1,1
annelida,Terebella ehrenbergi,131541,1,0,0,1
annelida,Terebellides californica,332504,0,0,1,1
annelida,Terebellides ehlersi,332507,0,0,1,0
annelida,Terebellides horikoshii,332508,0,0,1,0
annelida,Terebellides kobei,332511,0,0,1,0
annelida,Terebellides pacifica,340094,1,0,0,0
annelida,Terebellides reishi,332522,0,0,1,1
annelida,Terebellides stroemii,131573,0,1,1,1
annelida,Thalassema steinbecki,266312,1,0,0,0
annelida,Tharyx acutus,155243,0,0,1,0
annelida,Tharyx circacutus,834167,0,0,1,0
annelida,Tharyx parvus,334924,1,0,1,0
annelida,Thelepus cincinnatus,131543,1,0,0,1
annelida,Thelepus crispus,332560,1,1,1,1
annelida,Thelepus hamatus,332563,1,0,0,0
annelida,Thelepus japonicus,332564,1,0,0,0
annelida,Thelepus setosus,131544,1,1,1,0
annelida,Thoracophelia mucronata,715865,1,0,1,1
annelida,Thoracophelia williamsi,567351,1,0,0,0
annelida,Tomopteris (Johnstonella) pacifica,334948,1,0,0,0
annelida,Tomopteris cavallii,131548,0,0,1,0
annelida,Tomopteris septentrionalis,131568,1,0,1,1
annelida,Trachelobdella oregonensis,370696,1,0,0,0
annelida,Travisia brevis,332630,1,1,1,1
annelida,Travisia forbesii,130512,1,0,1,1
annelida,Travisia gigas,332638,0,0,1,0
annelida,Travisia japonica,332642,1,0,0,0
annelida,Travisia pupa,254764,1,1,1,1
annelida,Travisiopsis lobifera,131581,1,0,0,0
annelida,Trichobranchus glacialis,131574,1,0,1,1
annelida,Trilobodrilus nipponicus,332208,1,0,0,1
annelida,Trochochaeta multisetosa,131576,1,0,1,0
annelida,Trypanedenta gemmipara,986784,1,0,0,0
annelida,Trypanosyllis ingens,332229,1,0,0,0
annelida,Tubificoides apectinatus,395108,1,0,0,0
annelida,Tubificoides brevicoleus,476124,1,0,0,0
annelida,Tubificoides brownae,137572,1,0,0,1
annelida,Tubificoides kozloffi,137580,1,1,1,1
annelida,Tubificoides nerthoides,476136,1,0,0,0
annelida,Tubificoides pseudogaster,137582,1,0,0,1
annelida,Tubificoides wasselli,395109,1,1,1,1
annelida,Typhloscolex muelleri,131582,1,0,1,1
annelida,Typosyllis aciculata,332281,0,0,1,0
annelida,Typosyllis heterochaeta,334984,0,1,1,1
annelida,Typosyllis pigmentata,334998,0,0,1,1
annelida,Typosyllis pulchra,334999,1,0,0,0
annelida,Urechis caupo,266874,1,0,0,0
annelida,Vanadis longissima,129766,1,0,0,0
arthropoda,Acanthamunnopsis milleri,258647,1,1,1,1
arthropoda,Acanthephyra curtirostris,107579,1,0,0,1
arthropoda,Acantholithodes hispidus,590103,1,1,1,1
arthropoda,Acartia (Acartia) danae,346026,0,1,0,1
arthropoda,Acartia (Acartiura) clausi,149755,0,1,0,1
arthropoda,Acartia (Acartiura) longiremis,346037,0,1,0,0
arthropoda,Accedomoera vagor,550289,1,0,0,0
arthropoda,Achelia alaskensis,239888,1,0,1,0
arthropoda,Achelia chelata,239750,1,0,0,0
arthropoda,Achelia discoidea,239856,1,0,0,0
arthropoda,Achelia echinata,134599,1,0,1,1
arthropoda,Achelia gracilipes,240141,1,0,1,0
arthropoda,Achelia latifrons,239549,1,0,0,0
arthropoda,Actinocythereis dunelmensis,772698,1,0,0,0
arthropoda,Aegisthus mucronatus,115509,0,0,1,0
arthropoda,Aetideus armatus,104275,0,0,1,1
arthropoda,Akanthophoreus gracilis,136340,1,0,0,0
arthropoda,Akanthophoreus phillipsi,478741,0,0,1,0
arthropoda,Alacia minor,172451,1,0,1,0
arthropoda,Alatajassa similis,491687,0,0,1,0
arthropoda,Alepas pacifica,534913,1,0,0,0
arthropoda,Alienacanthomysis macropsis,226662,1,0,1,1
arthropoda,Allogaussia recondita,526255,1,0,0,0
arthropoda,Allorchestes angusta,489543,1,1,1,1
arthropoda,Allorchestes bellabella,489544,1,0,0,0
arthropoda,Amathimysis serrata,226926,0,0,1,0
arthropoda,Americhelidium millsi,546995,0,0,1,0
arthropoda,Americhelidium rectipalmum,546997,1,0,1,0
arthropoda,Americhelidium shoemakeri,546990,1,1,1,0
arthropoda,Americhelidium variabilum,546999,0,0,1,0
arthropoda,Americorophium brevis,431325,0,0,1,0
arthropoda,Americorophium salmonis,431328,0,0,1,0
arthropoda,Americorophium spinicorne,431330,1,0,1,0
arthropoda,Ammothea hilgendorfi,134607,1,0,0,1
arthropoda,Ammothella tuberculata,240308,1,0,1,1
arthropoda,Ampelisca agassizi,158021,1,1,1,1
arthropoda,Ampelisca brachycladus,488328,0,0,1,1
arthropoda,Ampelisca brevisimulata,421434,1,1,1,1
arthropoda,Ampelisca careyi,422976,1,0,1,1
arthropoda,Ampelisca cristata,421436,1,0,1,1
arthropoda,Ampelisca eoa,422984,0,0,1,0
arthropoda,Ampelisca fageri,422987,1,0,1,0
arthropoda,Ampelisca hancocki,422990,1,0,1,1
arthropoda,Ampelisca lobata,421438,1,0,1,0
arthropoda,Ampelisca pugetica,423026,1,1,1,1
arthropoda,Ampelisca unsocalae,423041,1,0,0,0
arthropoda,Amphibalanus improvisus,421139,1,0,1,1
arthropoda,Ampithoe dalli,423092,1,0,0,1
arthropoda,Ampithoe lacertosa,423106,1,1,1,1
arthropoda,Ampithoe plumulosa,423115,1,0,0,1
arthropoda,Ampithoe sectimana,423121,0,0,1,1
arthropoda,Ampithoe simulans,488513,1,0,0,0
arthropoda,Ampithoe valida,102005,1,0,1,1
arthropoda,Anchicolurus occidentalis,181909,1,0,1,0
arthropoda,Angulosaccus tenuis,463704,1,0,0,0
arthropoda,Anisogammarus pugettensis,423136,1,1,1,0
arthropoda,Anisostenhelia asetosa,361954,0,1,1,0
arthropoda,Anonyx laticoxae,102512,1,0,0,0
arthropoda,Anonyx lilljeborgi,102513,1,0,1,1
arthropoda,Anoplodactylus erectus,240169,1,0,0,1
arthropoda,Anoplodactylus viridintestinalis,239846,1,1,1,1
arthropoda,Anthessius nortoni,348848,1,0,0,0
arthropoda,Aoroides columbiae,488680,1,0,1,1
arthropoda,Aoroides exilis,488684,1,1,1,0
arthropoda,Aoroides inermis,488685,1,1,1,0
arthropoda,Aoroides intermedius,488686,1,1,1,0
arthropoda,Aoroides spinosus,488696,1,0,1,1
arthropoda,Apohyale pugettensis,490617,0,1,0,1
arthropoda,Apolochus litoralis,847659,1,0,1,0
arthropoda,Apolochus neapolitanus,236495,1,0,1,1
arthropoda,Apolochus picadurus,236496,1,0,0,0
arthropoda,Araphura breviaria,247659,0,0,1,0
arthropoda,Araphura cuspirostris,247661,0,0,1,0
arthropoda,Archaeomysis grebnitzkii,226485,1,1,1,1
arthropoda,Argeia pugettensis,259044,1,1,1,1
arthropoda,Argilloecia conoidea,128424,1,0,0,0
arthropoda,Argilloecia cylindrica,128425,1,0,0,0
arthropoda,Argis alaskensis,515536,1,1,1,1
arthropoda,Argis crassa,254488,1,0,0,0
arthropoda,Argis dentata,107550,1,0,1,1
arthropoda,Argis lar,254487,1,0,1,1
arthropoda,Argis levior,515539,1,1,1,0
arthropoda,Argis ovifer,515540,0,0,1,0
arthropoda,Argissa hamatipes,102064,1,1,1,0
arthropoda,Argulus borealis,357173,1,0,0,0
arthropoda,Argulus pugettensis,357246,1,0,0,0
arthropoda,Aristias pacificus,488872,1,0,0,0
arthropoda,Aristias tumidus,102524,0,1,0,0
arthropoda,Arthrophryxus beringanus,259114,1,0,0,0
arthropoda,Aruga holmesi,421489,1,0,0,0
arthropoda,Atylus collingi,423169,1,0,0,0
arthropoda,Atylus levidensus,488906,1,0,1,0
arthropoda,Atylus tridens,488910,1,0,0,0
arthropoda,Augaptilus anceps,104370,0,1,1,0
arthropoda,Augaptilus glacialis,104372,0,0,1,1
arthropoda,Aurila montereyensis,461374,1,0,0,0
arthropoda,Azygokeras columbiae,346126,0,0,1,0
arthropoda,Baeonectes improvisus,255721,1,1,1,0
arthropoda,Balanus balanus,106213,1,0,1,1
arthropoda,Balanus crenatus,106215,1,0,1,1
arthropoda,Balanus engbergi,882389,1,0,0,0
arthropoda,Balanus glandula,394848,1,1,1,1
arthropoda,Balanus nubilus,594745,1,0,1,0
arthropoda,Balanus rostratus,254482,1,1,1,0
arthropoda,Bathycalanus richardi,104620,0,1,0,0
arthropoda,Bathycopea daltonae,256920,0,0,1,0
arthropoda,Bathymedon flebilis,547010,1,0,0,0
arthropoda,Bathymedon pumilus,547016,1,0,1,0
arthropoda,Bentheogennema borealis,377416,1,0,1,1
arthropoda,Bentheogennema burkenroadi,377417,1,0,0,1
arthropoda,Betaeus harrimani,515045,1,1,1,0
arthropoda,Betaeus setosus,515050,1,0,0,0
arthropoda,Birsteiniamysis inermis,423180,0,0,1,0
arthropoda,Bopyroides hippolytes,118204,1,1,1,1
arthropoda,Botryllophilus bamfieldensis,361615,0,1,1,0
arthropoda,Bradyidius saanichi,346179,0,1,1,0
arthropoda,Briarosaccus callosus,157797,1,0,0,0
arthropoda,Bruzelia tuberculata,103181,1,0,0,0
arthropoda,Byblis millsi,423228,1,0,1,1
arthropoda,Byblis mulleni,423230,0,0,1,0
arthropoda,Byblis veleronis,423243,1,0,1,1
arthropoda,Caesaromysis hispida,119978,1,0,0,0
arthropoda,Calanus helgolandicus,104466,0,1,1,1
arthropoda,Calanus marshallae,196770,0,1,1,1
arthropoda,Calanus pacificus,196771,0,0,1,1
arthropoda,Calastacus stilirostris,477527,1,0,0,0
arthropoda,Caligus clemensi,349592,0,0,1,1
arthropoda,Callianopsis goniophthalma,477653,1,0,0,0
arthropoda,Calliopius laeviusculus,102178,0,0,1,1
arthropoda,Calliopius pacificus,430720,0,1,1,0
arthropoda,Callipallene pacifica,239404,0,0,1,0
arthropoda,Calocalanus styliremis,104673,0,0,1,1
arthropoda,Calocarides quinqueseriatus,246244,1,0,0,0
arthropoda,Calocarides spinulicauda,246248,1,0,1,1
arthropoda,Campylaspis biplicata,182385,0,0,1,0
arthropoda,Campylaspis blakei,182386,0,0,1,0
arthropoda,Campylaspis canaliculata,182391,0,0,1,0
arthropoda,Campylaspis hartae,182407,1,0,1,0
arthropoda,Campylaspis nodulosa,182425,0,1,1,0
arthropoda,Campylaspis rubicunda,110555,0,0,1,0
arthropoda,Campylaspis rubromaculata,182449,1,0,1,0
arthropoda,Campylaspis rufa,182450,1,0,0,0
arthropoda,Cancer productus,440382,1,1,1,1
arthropoda,Candacia bipinnata,104475,0,0,1,1
arthropoda,Candacia columbiae,349800,0,0,1,0
arthropoda,Caprella alaskana,430787,1,0,0,0
arthropoda,Caprella angusta,430792,0,1,0,0
arthropoda,Caprella borealis,430802,1,0,0,0
arthropoda,Caprella californica,394864,1,0,1,1
arthropoda,Caprella drepanochir,423256,1,0,1,0
arthropoda,Caprella equilibra,101830,1,0,1,1
arthropoda,Caprella ferrea,430826,1,0,0,0
arthropoda,Caprella gracilior,430833,1,0,0,0
arthropoda,Caprella greenleyi,430839,1,0,0,0
arthropoda,Caprella incisa,430843,1,0,0,0
arthropoda,Caprella irregularis,430850,1,1,1,0
arthropoda,Caprella laeviuscula,430857,1,1,1,1
arthropoda,Caprella mendax,430869,1,0,1,1
arthropoda,Caprella mutica,146768,0,1,1,1
arthropoda,Caprella penantis,101846,0,0,1,1
arthropoda,Caprella pilidigitata,430893,1,0,1,0
arthropoda,Caprella pustulata,430899,1,0,0,0
arthropoda,Caprella simia,430911,0,0,1,1
arthropoda,Caprella striata,423257,1,0,0,0
arthropoda,Caprella ungulina,237010,1,0,0,0
arthropoda,Caprella verrucosa,430930,1,0,0,1
arthropoda,Carcinus maenas,107381,0,0,1,1
arthropoda,Centropages abdominalis,196774,0,0,1,1
arthropoda,Ceradocus spinicauda,531438,0,0,1,0
arthropoda,Cercops compactus,431105,1,0,0,0
arthropoda,Cheirimedeia macrodactyla,431411,0,1,0,0
arthropoda,Cheirimedeia zotea,431414,0,0,1,0
arthropoda,Chelura terebrans,102075,1,0,1,0
arthropoda,Chionoecetes angulatus,442161,1,0,0,1
arthropoda,Chionoecetes bairdi,368558,1,1,1,1
arthropoda,Chionoecetes tanneri,442165,0,0,1,1
arthropoda,Chiridius gracilis,104290,0,0,1,1
arthropoda,Chondracanthus irregularis,350085,0,1,1,0
arthropoda,Chondrochelia dubia,880865,0,0,1,1
arthropoda,Chondrochelia savignyi,880874,1,0,1,1
arthropoda,Chorilia longipes,441520,1,1,1,1
arthropoda,Chromopleustes oculatus,549336,1,0,0,0
arthropoda,Chthamalus dalli,423276,1,0,1,1
arthropoda,Cirolana harfordi,256526,1,1,1,1
arthropoda,Clausocalanus lividus,104505,0,0,1,1
arthropoda,Clausocalanus parapergens,104507,0,0,1,1
arthropoda,Clavella parva,350158,0,1,0,0
arthropoda,Clistosaccus paguri,134786,1,0,0,1
arthropoda,Colobomatus embiotocae,350278,0,1,0,0
arthropoda,Colossendeis angusta,134659,1,0,0,1
arthropoda,Colossendeis colossea,134663,1,0,0,1
arthropoda,Colossendeis tenera,239650,1,0,0,1
arthropoda,Columbaora cyclocoxa,488779,1,0,0,0
arthropoda,Columbiaemysis ignota,226521,1,0,0,0
arthropoda,Conchoderma auritum,106146,1,0,0,0
arthropoda,Conchoderma virgatum,106147,1,0,0,1
arthropoda,Coronula diadema,106236,1,0,0,0
arthropoda,Coronula reginae,173669,1,0,0,0
arthropoda,Coullana canadensis,357942,0,0,1,0
arthropoda,Crangon alaskensis,515542,1,1,1,1
arthropoda,Crangon alba,515543,1,0,0,0
arthropoda,Crangon dalli,254486,1,0,1,0
arthropoda,Crangon franciscorum franciscorum,515734,1,1,0,0
arthropoda,Crangon handi,515548,0,0,1,0
arthropoda,Crangon nigricauda,515551,1,0,1,0
arthropoda,Crassicorophium crassicorne,397383,1,0,1,0
arthropoda,Critomolgus ptilosarci,357956,1,0,0,0
arthropoda,Cryptodius kelleri,834122,1,0,0,0
arthropoda,Cryptolepas rhachianecti,718598,0,0,1,0
arthropoda,Cryptolithodes sitchensis,550616,1,1,1,1
arthropoda,Cryptolithodes typicus,550617,1,1,1,0
arthropoda,Ctenocalanus vanus,104510,0,0,1,1
arthropoda,Cyamus boopis,158320,1,0,0,1
arthropoda,Cyamus catodontis,237520,1,0,0,0
arthropoda,Cyamus ceti,238383,1,0,0,1
arthropoda,Cyamus kessleri,431685,1,0,1,1
arthropoda,Cyathura carinata,118474,1,0,1,1
arthropoda,Cymadusa uncinata,488548,1,1,1,0
arthropoda,Cymodoce japonica,256965,1,0,0,0
arthropoda,Cyphocaris challengeri,428630,1,1,1,0
arthropoda,Cythere alveolivalva,460642,1,0,0,0
arthropoda,Cythere lutea,127969,1,0,0,0
arthropoda,Cythereis arachis,779526,1,0,0,0
arthropoda,Cythereis filoplumosa,779618,1,0,0,0
arthropoda,Cythereis serridentata,779836,1,0,0,0
arthropoda,Cytherois pusilla,128297,1,0,0,0
arthropoda,Deflexilodes enigmaticus,547041,0,0,1,0
arthropoda,Deflexilodes similis,547047,0,0,1,0
arthropoda,Desdimelita californica,536751,1,0,0,0
arthropoda,Desdimelita desdichada,536752,1,1,1,0
arthropoda,Deutella californica,421580,1,1,1,0
arthropoda,Diarthrodes cystoecus,293126,1,0,0,0
arthropoda,Diastylis alaskensis,181923,1,0,1,0
arthropoda,Diastylis aspera,181930,1,0,0,0
arthropoda,Diastylis bidentata,181931,1,1,1,0
arthropoda,Diastylis dalli,181938,1,0,0,0
arthropoda,Diastylis nucella,181969,1,0,0,0
arthropoda,Diastylis paraspinulosa,181973,1,0,1,0
arthropoda,Diastylis pellucida,181974,1,0,1,1
arthropoda,Diastylis quadriplicata,181977,0,0,1,0
arthropoda,Diastylis rathkei,110487,1,0,0,1
arthropoda,Diastylis santamariensis,181981,0,0,1,0
arthropoda,Diastylis sentosa,181982,0,0,1,0
arthropoda,Diastylis umatillensis,181990,1,1,1,0
arthropoda,Diastylopsis dawsoni,182001,0,1,1,1
arthropoda,Diastylopsis tenuis,182006,0,0,1,1
arthropoda,Diosaccus spinatus,351068,0,1,1,0
arthropoda,Disacanthomysis dybowskii,226430,1,0,0,0
arthropoda,Discoconchoecia elegans,127782,1,0,0,1
arthropoda,Discorsopagurus schmitti,366310,1,1,1,0
arthropoda,Disseta scopularis,346378,0,1,1,0
arthropoda,Ditrichocorycaeus affinis,764943,0,0,1,1
arthropoda,Ditrichocorycaeus anglicus,128805,0,1,1,1
arthropoda,Doridicola sunnivae,358363,0,1,1,0
arthropoda,Doropygopsis longicauda,106607,0,1,1,0
arthropoda,Doropygus fernaldi,351148,0,1,1,0
arthropoda,Doropygus seclusus,351176,0,1,1,0
arthropoda,Dosima fascicularis,106148,1,1,0,1
arthropoda,Dulichia rhabdoplastis,489641,1,0,0,0
arthropoda,Dulichiella appendiculata,421504,0,1,0,1
arthropoda,Dynamene benedicti,291366,1,0,0,0
arthropoda,Dynamenella perforata,257001,1,0,0,0
arthropoda,Dynamenella sheareri,291374,1,0,0,0
arthropoda,Dyopedos arcticus,254734,0,0,1,0
arthropoda,Dyopedos monacanthus,489646,0,0,1,0
arthropoda,Edotia sublittoralis,257855,0,0,1,1
arthropoda,Elassochirus cavimanus,366320,1,0,0,0
arthropoda,Elassochirus gilli,366321,1,0,1,0
arthropoda,Elassochirus tenuimanus,366322,1,1,1,0
arthropoda,Elthusa californica,256781,1,0,0,0
arthropoda,Elthusa vulgaris,256803,1,0,0,1
arthropoda,Emerita analoga,467695,1,0,0,1
arthropoda,Enteropsis roscoffensis,106578,0,1,1,0
arthropoda,Eobrolgus chumashi,548794,0,0,1,0
arthropoda,Eobrolgus spinosus,158087,1,0,0,0
arthropoda,Eogammarus confervicolus,488606,1,0,1,1
arthropoda,Eogammarus oclairi,488609,1,1,1,1
arthropoda,Eohaustorius brevicuspis,491514,1,1,1,0
arthropoda,Eohaustorius estuarius,491519,1,1,1,0
arthropoda,Eohaustorius sawyeri,491523,1,1,1,0
arthropoda,Eohaustorius sencillus,491524,1,0,0,0
arthropoda,Eohaustorius washingtonianus,491529,1,1,1,0
arthropoda,Epilabidocera amphitrites,254330,0,0,1,1
arthropoda,Ericthonius brasiliensis,102401,1,1,1,1
arthropoda,Ericthonius difformis,102403,1,0,0,0
arthropoda,Ericthonius rubricornis,102409,1,0,1,0
arthropoda,Eriocheir japonica,444767,0,0,1,1
arthropoda,Eualus avinus,423364,1,0,1,1
arthropoda,Eualus barbatus,515222,1,0,1,1
arthropoda,Eualus berkeleyorum,515223,1,0,1,1
arthropoda,Eualus biunguis,423365,1,0,0,1
arthropoda,Eualus fabricii,158357,1,0,1,1
arthropoda,Eualus lineatus,515231,1,0,0,0
arthropoda,Eualus macrophthalmus,515232,1,1,1,0
arthropoda,Eualus pusiolus,107507,1,0,1,1
arthropoda,Eualus subtilis,515239,0,0,1,0
arthropoda,Eualus suckleyi,423366,1,1,1,1
arthropoda,Eualus townsendi,515240,1,1,1,0
arthropoda,Eucalanus bungii,196775,0,0,1,1
arthropoda,Euchirella grandicornis,346446,0,0,1,0
arthropoda,Euchirella pseudopulchra,196792,0,0,1,0
arthropoda,Euchirella pulchra,104302,0,0,1,1
arthropoda,Eudorella pacifica,182292,1,0,1,0
arthropoda,Eudorella tridentata,182298,1,0,0,0
arthropoda,Eudorella truncatula,110535,0,0,1,0
arthropoda,Eudorellopsis integra,157820,1,0,1,0
arthropoda,Eudorellopsis longirostris,182302,0,0,1,0
arthropoda,Euphausia pacifica,237851,1,1,1,1
arthropoda,Euphilomedes carcharodonta,451216,1,1,1,1
arthropoda,Euphilomedes longiseta,451222,1,0,0,0
arthropoda,Euphilomedes producta,451226,1,1,1,1
arthropoda,Eurytemora americana,104873,0,1,1,0
arthropoda,Eusarsiella zostericola,127896,0,0,1,0
arthropoda,Eusergestes similis,514127,1,0,1,1
arthropoda,Eusirus columbianus,489858,0,0,1,0
arthropoda,Eusirus longipes,102202,0,0,1,0
arthropoda,Evadne nordmanni,106273,1,0,1,1
arthropoda,Exacanthomysis alaskensis,226211,1,0,0,0
arthropoda,Exacanthomysis davisi,226408,1,0,0,0
arthropoda,Excirolana chiltoni,258416,1,1,1,1
arthropoda,Excirolana linguifrons,258419,1,0,0,0
arthropoda,Exosphaeroma amplicauda,257014,1,1,1,0
arthropoda,Exosphaeroma inornata,257025,1,1,1,0
arthropoda,Exosphaeroma media,257029,0,1,1,0
arthropoda,Exosphaeroma rhomburum,257035,1,0,0,0
arthropoda,Eyakia robusta,548799,0,0,1,0
arthropoda,Fabia subquadrata,445132,1,1,1,0
arthropoda,Foxiphalus cognatus,548806,1,0,1,0
arthropoda,Foxiphalus major,548810,1,0,0,0
arthropoda,Foxiphalus obtusidens,548802,1,0,0,1
arthropoda,Foxiphalus similis,548812,1,0,1,0
arthropoda,Foxiphalus xiximeus,548814,0,0,1,0
arthropoda,Gaetanus minutus,346489,0,0,1,1
