worms_phylum,worms_valid_name,worms_id,checklist,idigbio,obis,bold
annelida,Sphaerosyllis hystrix,131388,0,1,1,0
annelida,Sphaerosyllis pirifera,131392,0,1,1,1
annelida,Sphaerosyllis sublaevis,332033,0,1,1,0
annelida,Spio filicornis,131183,0,1,1,1
annelida,Spiochaetopterus oculatus,157575,0,1,1,0
annelida,Spiophanes longicirris,332090,0,1,0,0
annelida,Spirobranchus tetraceros,131055,0,1,0,0
annelida,Spirorbis corrugatus,155533,0,1,1,0
annelida,Stenoninereis tecolutlensis,421050,0,1,0,0
annelida,Sthenelais fusca,332168,0,1,0,0
annelida,Sthenelais limicola,131077,0,1,1,1
annelida,Sthenolepis incisa,334871,0,1,0,0
annelida,Sthenolepis japonica,209682,0,1,1,1
annelida,Stibarobdella moorei,370684,0,1,1,0
annelida,Streblosoma crassibranchia,332328,0,1,0,1
annelida,Streptosyllis arenae,131398,0,1,1,0
annelida,Syllides longocirratus,131411,0,1,1,0
annelida,Syllidia armata,130198,0,1,0,1
annelida,Syllis alternata,131413,0,1,1,0
annelida,Syllis amica,131414,0,1,1,0
annelida,Syllis armillaris,131415,0,1,1,0
annelida,Syllis barbata,332384,0,1,0,0
annelida,Syllis cornuta,157583,0,1,1,0
annelida,Syllis danieli,332394,0,1,1,0
annelida,Syllis gerlachi,131432,0,1,1,1
annelida,Syllis gracilis,131435,0,1,1,1
annelida,Syllis krohnii,238648,0,1,0,0
annelida,Syllis lutea,131442,0,1,1,1
annelida,Syllis ortizi,332415,0,1,1,0
annelida,Syllis prolifera,131452,0,1,1,1
annelida,Syllis rosea,131454,0,1,0,0
annelida,Syllis variegata,131458,0,1,1,0
annelida,Syllis vittata,131459,0,1,0,1
annelida,Synmerosyllis lamelligera,761617,0,1,0,1
annelida,Tectidrilus gabriellae,476102,0,1,1,0
annelida,Terebella ehrenbergi,131541,0,1,1,1
annelida,Terebella pterochaeta,209923,0,1,1,0
annelida,Terebellides atlantis,332501,0,1,1,0
annelida,Terebellides klemani,332510,0,1,0,0
annelida,Tharyx killariensis,152269,0,1,1,0
annelida,Thelepus triserialis,131545,0,1,0,0
annelida,Therochaeta collarifera,130115,0,1,0,0
annelida,Thormora notata,334936,0,1,0,0
annelida,Timarete caribous,761956,0,1,0,1
annelida,Timarete filigera,129981,0,1,0,0
annelida,Tomopteris (Johnstonella) pacifica,334948,0,1,0,0
annelida,Tomopteris krampi,131556,0,1,1,0
annelida,Tomopteris nationalis,131561,0,1,0,0
annelida,Tomopteris planktonis,131566,0,1,0,0
annelida,Tomopteris septentrionalis,131568,0,1,0,1
annelida,Trachelobdella rugosa,370697,0,1,1,0
annelida,Travisiopsis dubia,209722,0,1,1,0
annelida,Trypanedenta gemmipara,986784,0,1,0,0
annelida,Trypanosyllis ankyloseta,332221,0,1,0,0
annelida,Trypanosyllis gemmulifera,332228,0,1,0,0
annelida,Trypanosyllis ingens,332229,0,1,0,0
annelida,Trypanosyllis prampramensis,332234,0,1,1,0
annelida,Tubificoides brownae,137572,0,1,1,1
annelida,Tubificoides crinitus,476126,0,1,1,0
annelida,Tubificoides denouxi,476127,0,1,1,0
annelida,Tubificoides lunatus,476133,0,1,1,0
annelida,Tubificoides motei,476135,0,1,1,0
annelida,Tubificoides paracrinitus,476139,0,1,1,0
annelida,Tubificoides pequegnatae,476142,0,1,1,0
annelida,Tubificoides pollex,476143,0,1,1,0
annelida,Typhloscolex leuckarti,332248,0,1,0,0
annelida,Typosyllis (Typosyllis) regulata,335155,0,1,0,0
annelida,Typosyllis aciculata,332281,0,1,1,0
annelida,Typosyllis anops,334971,0,1,1,1
annelida,Typosyllis attenuata,334972,0,1,0,0
annelida,Typosyllis papillosus,332305,0,1,1,0
annelida,Vanadis minuta,209715,0,1,0,0
annelida,Vanadis studeri,332804,0,1,0,0
annelida,Vermiliopsis infundibulum,131058,0,1,1,0
annelida,Vermiliopsis multiannulata,335021,0,1,1,0
annelida,Acrocirrus crassifilis,326212,0,0,1,0
annelida,Ampharete arctica,159916,0,0,1,0
annelida,Amphisamytha galapagensis,326388,0,0,1,1
annelida,Amphitrite ornata,157166,0,0,1,0
annelida,Anotomastus gordiodes,332979,0,0,1,0
annelida,Antiobactrum brasiliensis,332985,0,0,1,0
annelida,Aricidea (Acmira) trilobata,333038,0,0,1,0
annelida,Aricidea abranchiata,130548,0,0,1,0
annelida,Aricidea annae,130551,0,0,1,0
annelida,Aricidea elongata,326610,0,0,1,0
annelida,Aricidea rubra,326619,0,0,1,0
annelida,Asclerocheilus capensis,326669,0,0,1,0
annelida,Boccardia natrix,333118,0,0,1,0
annelida,Boccardia proboscidea,327249,0,0,1,0
annelida,Boccardiella ligerica,131114,0,0,1,0
annelida,Brania rugulosa,333157,0,0,1,0
annelida,Bylgides sarsi,130735,0,0,1,1
annelida,Califia schmitti,333168,0,0,1,0
annelida,Capitella jonesi,712176,0,0,1,0
annelida,Caulleriella gracilis,327372,0,0,1,0
annelida,Ceratocephale pacifica,333191,0,0,1,0
annelida,Ceratonereis japonica,327395,0,0,1,0
annelida,Chloeia rosea,326725,0,0,1,0
annelida,Cirratulus hedgpethi,326778,0,0,1,0
annelida,Cirrophorus brevicirratus,157298,0,0,1,0
annelida,Clymenella zonalis,157320,0,0,1,1
annelida,Cossura alba,326844,0,0,1,0
annelida,Cossura brunnea,326846,0,0,1,0
annelida,Cossura laeviseta,326853,0,0,1,0
annelida,Cossura rostrata,326856,0,0,1,0
annelida,Crustipellis tribranchiata,993420,0,0,1,0
annelida,Dialychone albocincta,882439,0,0,1,0
annelida,Dialychone veleronis,882452,0,0,1,1
annelida,Diplocirrus hirsutus,130101,0,0,1,0
annelida,Dipolydora commensalis,332756,0,0,1,0
annelida,Dodecaceria diceria,129968,0,0,1,0
annelida,Dorvillea pseudorubrovittata,327451,0,0,1,0
annelida,Drilonereis monroi,327470,0,0,1,0
annelida,Drilonereis robustus,332779,0,0,1,0
annelida,Ephesiella mixta,327505,0,0,1,0
annelida,Eranno bicirrata,332792,0,0,1,0
annelida,Euchone arenae,156084,0,0,1,0
annelida,Euclymene delineata,327564,0,0,1,0
annelida,Eulalia myriacyclum,333276,0,0,1,0
annelida,Eunice imogena,333321,0,0,1,0
annelida,Eunice impexa,327698,0,0,1,1
annelida,Eunice kinbergi,327706,0,0,1,0
annelida,Eunice lanai,327709,0,0,1,0
annelida,Eunice multicylindri,327742,0,0,1,0
annelida,Eunice tubifex,209827,0,0,1,0
annelida,Euniphysa aculeata,327825,0,0,1,0
annelida,Eunoe nodulosa,327846,0,0,1,0
annelida,Eunoe oerstedi,130746,0,0,1,1
annelida,Eunoe spinulosa,157380,0,0,1,0
annelida,Euphrosine bicirrata,156089,0,0,1,0
annelida,Euphrosinella paucibranchiata,703700,0,0,1,0
annelida,Eusyllis kupfferi,195955,0,0,1,1
annelida,Exogone naidina,327985,0,0,1,0
annelida,Exogone naidinoides,327986,0,0,1,0
annelida,Exogone uniformis,327998,0,0,1,0
annelida,Flabelligera affinis,130103,0,0,1,1
annelida,Gesaia elegans,333496,0,0,1,0
annelida,Glycera unicornis,130131,0,0,1,1
annelida,Grania postclitellochaeta,137416,0,0,1,1
annelida,Grubeulepis geayi,181543,0,0,1,0
annelida,Grubeulepis sulcatisetis,954688,0,0,1,0
annelida,Grubeulepis tebblei,328175,0,0,1,0
annelida,Harmothoe crucis,333563,0,0,1,0
annelida,Harmothoe extenuata,130762,0,0,1,1
annelida,Harmothoe gilchristi,130765,0,0,1,0
annelida,Harmothoe johnstoni,156121,0,0,1,0
annelida,Hartmaniella erecta,328289,0,0,1,0
annelida,Hediste diversicolor,152302,0,0,1,1
annelida,Helobdella stagnalis,160019,0,0,1,1
annelida,Hesiospina vestimentifera,328356,0,0,1,1
annelida,Heterodrilus arenicolus,137548,0,0,1,0
annelida,Heterodrilus pentcheffi,475752,0,0,1,1
annelida,Hydroides floridana,369234,0,0,1,0
annelida,Hypereteone alba,333649,0,0,1,0
annelida,Hypereteone fauchaldi,333651,0,0,1,0
annelida,Hypereteone foliosa,152250,0,0,1,0
annelida,Hypereteone lighti,333653,0,0,1,0
annelida,Jasmineira caudata,130920,0,0,1,0
annelida,Kinbergonuphis atlantisa,333689,0,0,1,0
annelida,Kinbergonuphis gorgonensis,333697,0,0,1,0
annelida,Kinbergonuphis proalopus,333710,0,0,1,0
annelida,Kinbergonuphis virgata,333721,0,0,1,0
annelida,Laetmonice hystrix,129845,0,0,1,0
annelida,Leiochone tenuis,221094,0,0,1,0
annelida,Leitoscoloplos kerguelensis,130513,0,0,1,0
annelida,Levinsenia brevibranchiata,731089,0,0,1,0
annelida,Levinsenia flava,156207,0,0,1,1
annelida,Levinsenia oculata,156209,0,0,1,0
annelida,Levinsenia oligobranchiata,731090,0,0,1,0
annelida,Limnodriloides baculatus,475800,0,0,1,0
annelida,Limnodriloides barnardi,475801,0,0,1,0
annelida,Limnodriloides rubicundus,475824,0,0,1,0
annelida,Limnodrilus cervix,157591,0,0,1,0
annelida,Lumbrineriopsis gardineri,328914,0,0,1,0
annelida,Lumbrineris crassicephala,328934,0,0,1,0
annelida,Lumbrineris crassidentata,328935,0,0,1,0
annelida,Lumbrineris hebes,157474,0,0,1,0
annelida,Lumbrineris monroi,327181,0,0,1,0
annelida,Lumbrineris pallida,327188,0,0,1,0
annelida,Lumbrineris testudinum,333923,0,0,1,0
annelida,Lumbrineris zonata,333929,0,0,1,0
annelida,Lygdamis muratus,130861,0,0,1,0
annelida,Lygdamis nesiotes,333936,0,0,1,0
annelida,Lysidice unicornis,742232,0,0,1,0
annelida,Lysilla alba,328994,0,0,1,0
annelida,Lysilla loveni,131500,0,0,1,0
annelida,Macrochaeta pege,329115,0,0,1,0
annelida,Magelona lenticulata,329142,0,0,1,0
annelida,Magelona mirabilis,130271,0,0,1,0
annelida,Magelona pacifica,329151,0,0,1,0
annelida,Maldanella robusta,329189,0,0,1,0
annelida,Malmgrenia curacaoensis,333956,0,0,1,0
annelida,Manayunkia aestuarina,130926,0,0,1,0
annelida,Marphysa acicularum,336719,0,0,1,0
annelida,Marphysa bifurcata,329234,0,0,1,0
annelida,Marphysa depressa,209830,0,0,1,0
annelida,Marphysa regalis,329261,0,0,1,1
annelida,Marphysa stylobranchiata,329267,0,0,1,0
annelida,Meiodorvillea minuta,157485,0,0,1,0
annelida,Melinna monoceroides,129807,0,0,1,0
annelida,Micronephthys ambrizettana,334011,0,0,1,0
annelida,Microspio maori,329022,0,0,1,0
annelida,Mooreonuphis intermedia,334034,0,0,1,0
annelida,Mooreonuphis veleronis,334042,0,0,1,0
annelida,Neoamphitrite figulus,131504,0,0,1,1
annelida,Neopetitia amphophthalma,195970,0,0,1,0
annelida,Neopsammolyce spinosa,711084,0,0,1,0
annelida,Nereis allenae,329597,0,0,1,0
annelida,Nereis surugaense,329750,0,0,1,0
annelida,Nicolea venustula,131507,0,0,1,0
annelida,Nicomache arwidssoni,329803,0,0,1,0
annelida,Notocirrus spinifera,334234,0,0,1,0
annelida,Notomastus teres,330017,0,0,1,0
annelida,Nudisyllis divaricata,248052,0,0,1,0
annelida,Odontosyllis phosphorea,330087,0,0,1,1
annelida,Onuphis geophiliformis,334274,0,0,1,0
annelida,Onuphis holobranchiata,209841,0,0,1,0
annelida,Ophelia profunda,330175,0,0,1,0
annelida,Ophioglycera eximia,334303,0,0,1,0
annelida,Ophryotrocha puerilis,130031,0,0,1,1
annelida,Opisthodonta luquei,761607,0,0,1,0
annelida,Opisthosyllis longicirrata,209744,0,0,1,0
annelida,Oriopsis armandi,130939,0,0,1,0
annelida,Otopsis longipes,329876,0,0,1,0
annelida,Oxydromus angustifrons,710685,0,0,1,1
annelida,Oxydromus pallidus,340203,0,0,1,0
annelida,Paradoneis abranchiata,183328,0,0,1,0
annelida,Parakaketio longiprostatus,476011,0,0,1,0
annelida,Paranaitis pusilla,334375,0,0,1,0
annelida,Paraonides nordica,330349,0,0,1,0
annelida,Pararicia belizensis,330387,0,0,1,0
annelida,Parexogone caribensis,852866,0,0,1,0
annelida,Parexogone hebes,757970,0,0,1,0
annelida,Peresiella clymenoides,129906,0,0,1,0
annelida,Perinereis rookeri,732744,0,0,1,0
annelida,Petaloproctus terricolus,330500,0,0,1,0
annelida,Pettibonella multiuncinata,330510,0,0,1,0
annelida,Pherecardia striata,209699,0,0,1,1
annelida,Phyllamphicteis collaribranchis,330553,0,0,1,0
annelida,Phyllodoce maculata,334510,0,0,1,1
annelida,Piromis eruca,130114,0,0,1,0
annelida,Pista macrolobata,209918,0,0,1,0
annelida,Platynereis australis,334555,0,0,1,0
annelida,Poecilochaetus bermudensis,330831,0,0,1,0
annelida,Poecilochaetus vitjazi,330854,0,0,1,0
annelida,Polycirrus dubius,821610,0,0,1,0
annelida,Polycirrus kerguelensis,174916,0,0,1,0
annelida,Polydora ciliata,131141,0,0,1,0
annelida,Potamilla neglecta,130954,0,0,1,0
annelida,Praxillella affinis,130322,0,0,1,1
annelida,Praxillella gracilis,130324,0,0,1,1
annelida,Praxillella praetermissa,130326,0,0,1,1
annelida,Prionospio aluta,558835,0,0,1,0
annelida,Prionospio laciniosa,558836,0,0,1,0
annelida,Prionospio lighti,558839,0,0,1,0
annelida,Proeulepethus clarki,329902,0,0,1,0
annelida,Pseudopolydora diopatra,331413,0,0,1,0
annelida,Pseudopolydora pulchra,131169,0,0,1,0
annelida,Pseudovermilia conchata,331440,0,0,1,0
annelida,Pseudovermilia holcopleura,331442,0,0,1,0
annelida,Questa trifurcata,595341,0,0,1,0
annelida,Rhodine loveni,130331,0,0,1,0
annelida,Saccocirrus parvus,130973,0,0,1,0
annelida,Salvatoria tenuicirrata,195992,0,0,1,0
annelida,Schistomeringos neglecta,130044,0,0,1,0
annelida,Scionides reticulata,334736,0,0,1,1
annelida,Sclerocheilus minutus,130982,0,0,1,0
annelida,Scolelepis perrieri,334750,0,0,1,0
annelida,Scoloplos acutus,157563,0,0,1,1
annelida,Sigambra grubii,331924,0,0,1,0
annelida,Sigambra pettiboneae,331926,0,0,1,0
annelida,Sigambra robusta,334793,0,0,1,0
annelida,Smithsonidrilus hummelincki,476075,0,0,1,0
annelida,Sphaerodoropsis corrugata,331978,0,0,1,0
annelida,Sphaerosyllis bulbosa,131379,0,0,1,0
annelida,Sphaerosyllis labyrinthophila,332011,0,0,1,0
annelida,Sphaerosyllis perkinsi,332022,0,0,1,0
annelida,Sphaerosyllis semiverrucosa,332031,0,0,1,0
annelida,Spio setosa,157573,0,0,1,1
annelida,Sthenelanella ehlersi,334867,0,0,1,0
annelida,Streblosoma bairdi,131538,0,0,1,0
annelida,Syllides gomezi,332371,0,0,1,0
annelida,Syllides japonicus,131410,0,0,1,0
annelida,Syllis riojai,334895,0,0,1,0
annelida,Tectidrilus bori,476099,0,0,1,0
annelida,Tectidrilus squalidus,476107,0,0,1,0
annelida,Thalassodrilides belli,476110,0,0,1,0
annelida,Thalassodrilides gurwitschi,137496,0,0,1,0
annelida,Tharyx acutus,155243,0,0,1,0
annelida,Tharyx kirkegaardi,332545,0,0,1,0
annelida,Thelepus cincinnatus,131543,0,0,1,1
annelida,Travisia forbesii,130512,0,0,1,1
annelida,Travisiopsis lobifera,131581,0,0,1,0
annelida,Trochochaeta multisetosa,131576,0,0,1,0
annelida,Trypanosyllis aeolis,131463,0,0,1,0
annelida,Trypanosyllis attenuata,332222,0,0,1,0
annelida,Trypanosyllis gigantea,131465,0,0,1,0
annelida,Tubifex tubifex,137569,0,0,1,1
annelida,Tubificoides apectinatus,395108,0,0,1,0
annelida,Tubificoides bermudae,476121,0,0,1,0
annelida,Tubificoides diazi,137574,0,0,1,1
annelida,Tubificoides heterochaetus,137577,0,0,1,1
annelida,Tubificoides wasselli,395109,0,0,1,1
annelida,Typosyllis annularis,334970,0,0,1,0
annelida,Typosyllis pigmentata,334998,0,0,1,1
arthropoda,Acanthacaris caeca,293250,1,1,1,1
arthropoda,Acanthephyra acanthitelsonis,240809,1,1,1,0
arthropoda,Acanthephyra acutifrons,158347,1,1,1,1
arthropoda,Acanthephyra armata,210434,1,1,1,0
arthropoda,Acanthephyra brevirostris,107578,1,1,1,1
arthropoda,Acanthephyra curtirostris,107579,1,1,1,1
arthropoda,Acanthephyra pelagica,107581,1,1,1,1
arthropoda,Acanthephyra purpurea,107582,1,1,1,1
arthropoda,Acanthephyra stylorostratis,107583,1,1,1,0
arthropoda,Acanthilia intermedia,421926,1,1,1,0
arthropoda,Acanthocarpus alexandri,158044,1,1,1,0
arthropoda,Acanthocarpus bispinosus,421917,1,1,1,0
arthropoda,Acanthohaustorius intermedius,158014,1,0,1,0
arthropoda,Acanthohaustorius pansus,345319,1,0,1,0
arthropoda,Acanthohaustorius shoemakeri,345320,1,0,1,0
arthropoda,Acanthohaustorius uncinus,345323,1,1,1,0
arthropoda,Acantholobulus bermudensis,422072,1,1,1,1
arthropoda,Acanthonyx petiverii,421940,1,1,1,1
arthropoda,Acanthoscina acanthodes,103277,1,1,1,1
arthropoda,Acartia (Acanthacartia) spinata,416443,1,0,0,0
arthropoda,Acartia (Acanthacartia) tonsa,345943,1,1,0,1
arthropoda,Acartia (Acartia) danae,346026,1,0,0,1
arthropoda,Acartia (Acartia) negligens,346030,1,0,0,0
arthropoda,Acartia (Odontacartia) lilljeborgi,346056,1,1,0,0
arthropoda,Acasta cyathus,370509,1,1,1,0
arthropoda,Accalathura crenulata,258458,1,1,1,0
arthropoda,Achelia sawayai,239556,1,1,1,1
arthropoda,Achelous tumidulus,557891,1,0,1,0
arthropoda,Acoridon manningi,409023,1,1,1,0
arthropoda,Acrocalanus longicornis,104646,1,0,1,1
arthropoda,Actaea acantha,422122,1,1,1,0
arthropoda,Actaea bifrons,422123,1,1,1,0
arthropoda,Actinocythereis bahamensis,421408,1,1,1,0
arthropoda,Actinocythereis harbansi,421409,1,0,1,0
arthropoda,Actinocythereis subquadrata,421410,1,0,1,0
arthropoda,Actinocythereis vandenboldi,421411,1,0,1,0
arthropoda,Actinoseta chelisparsa,421152,1,0,1,0
arthropoda,Actopsyllus matthewi,362100,1,1,1,0
arthropoda,Aega ecarinata,256404,1,1,1,0
arthropoda,Aega leptonica,421641,1,0,1,0
arthropoda,Aega psora,118827,1,0,1,1
arthropoda,Aegapheles antillensis,256389,1,1,1,0
arthropoda,Aegiochus gracilipes,118819,1,1,1,0
arthropoda,Aegisthus mucronatus,115509,1,0,1,0
arthropoda,Aepinus septemspinosus,421947,1,1,1,0
arthropoda,Aethogebia gorei,421832,1,0,1,0
arthropoda,Aetideopsis armatus,356886,1,1,1,0
arthropoda,Aetideopsis multiserrata,104270,1,1,1,1
arthropoda,Aetideus acutus,104273,1,0,1,1
arthropoda,Aetideus armatus,104275,1,1,1,1
arthropoda,Aetideus giesbrechti,104276,1,0,1,0
arthropoda,Aetideus mexicanus,346077,1,1,1,0
arthropoda,Agaricochirus boletifer,366121,1,1,1,0
arthropoda,Agaricochirus hispidus,366126,1,1,1,0
arthropoda,Agarna cumulus,258725,1,1,1,0
arthropoda,Agathotanais hanseni,247403,1,0,1,0
arthropoda,Agetus flaccus,128795,1,0,1,0
arthropoda,Agetus limbatus,128796,1,0,1,0
arthropoda,Agetus typicus,128797,1,0,1,0
arthropoda,Agononida longipes,392159,1,1,1,0
arthropoda,Agononida schroederi,392168,1,1,1,0
arthropoda,Agrenocythere americana,421412,1,0,1,0
arthropoda,Alacia valdiviae,127734,1,0,1,0
arthropoda,Albunea catherinae,387506,1,1,1,0
arthropoda,Albunea gibbesii,421880,1,1,1,0
arthropoda,Albunea paretii,107192,1,1,1,0
arthropoda,Alcirona krebsii,258757,1,1,1,0
arthropoda,Alicenula furcabdominis,421213,1,0,1,0
arthropoda,Alima neptuni,409168,1,0,1,0
arthropoda,Allactaea lithostrota,422124,1,1,1,1
arthropoda,Allodiplophryxus floridanus,258764,1,1,1,0
arthropoda,Allosergestes pectinatus,514112,1,1,1,0
arthropoda,Allosergestes sargassi,514114,1,1,1,0
arthropoda,Almyracuma bacescui,421648,1,0,1,0
arthropoda,Alpheopsis harperi,421724,1,1,1,0
arthropoda,Alpheopsis labis,421725,1,1,1,0
arthropoda,Alpheus amblyonyx,421727,1,1,1,0
arthropoda,Alpheus angulosus,421728,1,1,1,1
arthropoda,Alpheus armatus,421729,1,1,1,1
arthropoda,Alpheus armillatus,421730,1,1,1,0
arthropoda,Alpheus bahamensis,421731,1,1,1,0
arthropoda,Alpheus bouvieri,240846,1,1,1,0
arthropoda,Alpheus candei,421734,1,1,1,0
arthropoda,Alpheus cristulifrons,240847,1,1,1,0
arthropoda,Alpheus estuariensis,421735,1,1,1,0
arthropoda,Alpheus floridanus,240707,1,1,1,1
arthropoda,Alpheus formosus,421736,1,1,1,1
arthropoda,Alpheus heterochaelis,158348,1,1,1,0
arthropoda,Alpheus hortensis,388187,1,1,1,0
arthropoda,Alpheus intrinsecus,240852,1,1,1,0
arthropoda,Alpheus malleator,240853,1,0,1,1
arthropoda,Alpheus nuttingi,421737,1,1,1,0
arthropoda,Alpheus packardii,421738,1,1,1,0
arthropoda,Alpheus paracrinitus,210522,1,1,1,1
arthropoda,Alpheus peasei,421739,1,1,1,0
arthropoda,Alpheus schmitti,421740,1,1,1,0
arthropoda,Alpheus simus,421741,1,0,1,0
arthropoda,Alpheus thomasi,421742,1,1,1,0
arthropoda,Alpheus vanderbilti,421743,1,1,1,0
arthropoda,Alpheus viridari,421744,1,0,1,0
arthropoda,Alpheus websteri,421745,1,1,1,0
arthropoda,Altelatipes carinatus,514088,1,1,1,0
arthropoda,Alternochelata sikorai,421178,1,1,1,0
arthropoda,Alvinocaris muricola,378092,1,1,1,1
arthropoda,Alvinocaris stactophila,378094,1,1,1,0
arthropoda,Amakusanthura magnifica,255365,1,1,1,0
arthropoda,Amakusanthura signata,255374,1,1,1,0
arthropoda,Amallothrix emarginata,104768,1,0,0,0
arthropoda,Amallothrix gracilis,104771,1,0,1,0
arthropoda,Amallothrix lobophora,346086,1,1,1,0
arthropoda,Amallothrix pseudoarcuata,104773,1,1,1,0
arthropoda,Amallothrix tenuiserrata,356949,1,0,1,0
arthropoda,Amallothrix valens,356950,1,0,1,0
arthropoda,Amathimysis brattegardi,226317,1,1,1,0
arthropoda,Amathimysis gibba,161343,1,0,1,0
arthropoda,Amathimysis torleivi,421431,1,0,1,0
arthropoda,Ambidexter symmetricus,421788,1,1,1,0
arthropoda,Ambocythere caudata,421360,1,1,1,0
arthropoda,Amboleberis americana,421153,1,1,1,0
arthropoda,Ameira parvula,115521,1,0,1,0
arthropoda,Americamysis alleni,226212,1,0,1,0
arthropoda,Americamysis almyra,161345,1,1,1,0
arthropoda,Americamysis bahia,226286,1,1,1,0
arthropoda,Americamysis stucki,227001,1,0,1,0
arthropoda,Americhelidium americanum,421529,1,0,1,0
arthropoda,Americorchestia barbarae,421543,1,0,1,0
arthropoda,Americorchestia heardi,421544,1,0,1,0
arthropoda,Americorchestia salomani,421545,1,0,1,0
arthropoda,Americorophium ellisi,421574,1,0,1,0
arthropoda,Ameroculodes miltoni,395434,1,0,1,0
arthropoda,Amigdoscalpellum semisculptum,345646,1,1,1,0
arthropoda,Amigdoscalpellum svetlanae,421110,1,0,1,0
arthropoda,Ammothella appendiculata,134609,1,0,1,1
arthropoda,Ammothella marcusi,239516,1,0,1,0
arthropoda,Ammothella rugulosa,240337,1,0,1,0
arthropoda,Ampelisca abdita,158020,1,1,1,0
arthropoda,Ampelisca agassizi,158021,1,1,1,1
arthropoda,Ampelisca bicarinata,421433,1,1,1,0
arthropoda,Ampelisca brevisimulata,421434,1,0,1,1
arthropoda,Ampelisca burkei,421435,1,0,1,0
arthropoda,Ampelisca cristata,421436,1,1,1,1
arthropoda,Ampelisca holmesi,421437,1,1,1,0
arthropoda,Ampelisca lobata,421438,1,0,1,0
arthropoda,Ampelisca parapacifica,421439,1,0,1,0
arthropoda,Ampelisca schellenbergi,421440,1,1,1,0
arthropoda,Ampelisca vadorum,158022,1,1,1,0
arthropoda,Amphibalanus eburneus,421138,1,1,1,1
arthropoda,Amphibalanus improvisus,421139,1,1,1,1
arthropoda,Amphibalanus reticulatus,421140,1,1,1,1
arthropoda,Amphibalanus venustus,421142,1,1,1,0
arthropoda,Amphibiperita neotropica,348780,1,0,1,0
arthropoda,Amphithyrus bispinosus,236615,1,1,1,0
arthropoda,Amphithyrus muratus,421626,1,1,1,0
arthropoda,Amphithyrus sculpturatus,236616,1,1,1,0
arthropoda,Ampithoe longimana,158026,1,1,1,1
arthropoda,Ampithoe marcuzzii,421572,1,0,1,0
arthropoda,Ampithoe ramondi,102000,1,1,1,1
arthropoda,Ampithoe valida,102005,1,1,1,1
arthropoda,Anamaera hixoni,421501,1,0,1,0
arthropoda,Anamixis cavatura,421483,1,0,1,0
arthropoda,Anamixis vanga,421484,1,0,1,1
arthropoda,Anarthruropsis edentula,247423,1,1,1,0
arthropoda,Anasimus fugax,421960,1,1,1,0
arthropoda,Anasimus latus,421959,1,1,1,0
arthropoda,Anchialina typica,161494,1,1,1,0
arthropoda,Anchistioides antiguensis,421678,1,1,1,0
arthropoda,Anchistrocheles mcquadei,421269,1,0,1,0
arthropoda,Anchylomera blossevillei,236613,1,1,1,0
arthropoda,Ancinus depressus,258872,1,1,1,0
arthropoda,Anguloscalpellum gorgoniophilum,421111,1,1,1,0
arthropoda,Anilocra haemuli,257448,1,0,1,0
arthropoda,Anilocra laticauda,291335,1,1,1,0
arthropoda,Anisopagurus actinophorus,366142,1,1,1,0
arthropoda,Anisopagurus bartletti,366143,1,1,1,0
arthropoda,Anisopagurus hopkinsi,366144,1,1,1,0
arthropoda,Anisopagurus pygmaeus,366145,1,1,1,0
arthropoda,Anomalocera ornata,346101,1,1,1,0
arthropoda,Anomalothir frontalis,421948,1,0,1,0
arthropoda,Anomalothir furcillatus,421949,1,1,1,0
arthropoda,Anoplodactylus arcuatus,240167,1,1,1,0
arthropoda,Anoplodactylus batangensis,239543,1,0,1,1
arthropoda,Anoplodactylus californicus,134716,1,0,1,1
arthropoda,Anoplodactylus dauphinus,239554,1,1,1,0
arthropoda,Anoplodactylus evelinae,240396,1,0,1,0
arthropoda,Anoplodactylus insignis,239973,1,1,1,0
arthropoda,Anoplodactylus iuleus,240342,1,0,1,0
arthropoda,Anoplodactylus jonesi,240028,1,1,1,0
arthropoda,Anoplodactylus lentus,158478,1,1,1,1
arthropoda,Anoplodactylus maritimus,134719,1,1,1,0
arthropoda,Anoplodactylus pectinus,239619,1,0,1,0
arthropoda,Anoplodactylus petiolatus,134723,1,1,1,1
arthropoda,Anoplodactylus pharus,239745,1,1,1,0
arthropoda,Anoplodactylus polignaci,240011,1,0,1,0
arthropoda,Anoplodactylus pygmaeus,134725,1,1,1,0
arthropoda,Anoplodactylus simulator,239818,1,1,1,0
arthropoda,Anoplodactylus typhlops,134729,1,0,1,0
arthropoda,Anuropodione megacephalon,258951,1,1,1,0
arthropoda,Aphantolana sphaeromiformis,258957,1,0,1,0
arthropoda,Apocorophium acutum,148604,1,1,1,0
arthropoda,Apocorophium lacustre,148594,1,1,1,0
arthropoda,Apocorophium louisianum,421575,1,0,1,0
arthropoda,Apocorophium simile,421576,1,0,1,0
arthropoda,Apohyale media,236950,1,0,1,0
arthropoda,Apohyale perieri,236509,1,0,1,0
arthropoda,Apohyale wakabarae,421480,1,0,1,0
arthropoda,Apolochus casahoya,421441,1,0,1,0
arthropoda,Apolochus delacaya,421442,1,0,1,0
arthropoda,Apolochus neapolitanus,236495,1,1,1,1
arthropoda,Apolochus pillaii,421443,1,0,1,0
arthropoda,Aporobopyrina anomala,258986,1,1,1,0
arthropoda,Apseudes orghidani,247057,1,0,1,0
arthropoda,Apseudopsis olimpiae,247080,1,1,1,0
